Timestamp,Action,Case #,Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Parcel ID
2026-04-18T20:15:27,NEW,422025CA001261CAAXMX,04/30/2026 11:00 AM ET,"405 MARION OAKS GOLF WAY OCALA, FL- 34473","$380,665.36","$246,861.00","$380,665.36",1311462
2026-04-18T20:15:27,NEW,422025CC000512CCAXMX,04/30/2026 11:00 AM ET,"7711 SW 102ND LOOP OCALA, FL- 34476","$5,969.93","$323,545.00","$5,969.93",2778989
2026-04-18T20:15:27,NEW,422025CA000637CAAXMX,05/04/2026 11:00 AM ET,"2657 SW 153RD PLACE RD OCALA, FL- 34473","$301,562.52","$247,282.00","$301,562.52",2051698
2026-04-18T20:15:27,NEW,422025CA001988CAAXMX,05/04/2026 11:00 AM ET,"26 SPRING LOOP CIR OCALA, FL- 34472","$131,054.47","$106,062.00","$131,054.47",1509581
2026-04-18T20:15:27,NEW,422025CC000078CCAXMX,05/04/2026 11:00 AM ET,"10110 SE 169TH LN SUMMERFIELD, FL- 34491","$3,683.14","$37,809.00","$3,683.14",1150213
2026-04-18T20:15:27,NEW,422024CA001928CAAXMX,05/05/2026 11:00 AM ET,"33 EMERALD DR OCALA, FL- 34472","$127,669.13","$233,556.00","$127,669.13",1338867
2026-04-18T20:15:27,NEW,422025CA000229CAAXMX,05/05/2026 11:00 AM ET,"8577 NE 157TH CT SILVER SPRINGS, FL- 34488","$131,293.76","$65,676.00","$131,293.76",310271
2026-04-18T20:15:27,NEW,422025CA001211CAAXMX,05/05/2026 11:00 AM ET,"13663 SW 40TH CIR OCALA, FL- 34473","$113,819.77","$61,175.00","$113,819.77",1631424
2026-04-18T20:15:27,NEW,422025CA001948CAAXMX,05/05/2026 11:00 AM ET,"3226 SW 152ND CT OCALA, FL- 34481","$264,663.42","$167,650.00","$264,663.42",3975383
2026-04-18T20:15:27,NEW,422025CC001768CCAXMX,05/06/2026 11:00 AM ET,"11425 SE 76TH AVE BELLEVIEW, FL- 34420","$10,775.03","$72,412.00","$10,775.03",1752957
2026-04-18T20:15:27,NEW,422025CA000756CAAXMX,05/07/2026 11:00 AM ET,"6043 SW 63RD ST OCALA, FL- 34474","$145,764.40","$137,885.00","$145,764.40",2530014
2026-04-18T20:15:27,NEW,422025CA000765CAAXMX,05/07/2026 11:00 AM ET,"1800 SE 173RD AVE SILVER SPRINGS, FL- 34488","$33,605.36","$46,253.00","$33,605.36",1907918
2026-04-18T20:15:27,NEW,422025CA002411CAAXMX,05/07/2026 11:00 AM ET,"13061 SE 158TH LN WEIRSDALE, FL- 32195","$1,400,615.75","$1,334,937.00","$1,400,615.75",1175399
2026-04-18T20:15:27,NEW,422025CA000208CAAXMX,05/11/2026 11:00 AM ET,"11086 SW 107TH ST DUNNELLON, FL- 34432","$204,446.65","$154,284.00","$204,446.65",3987578
2026-04-18T20:15:27,NEW,422025CA001501CAAXMX,05/11/2026 11:00 AM ET,"21234 SW RAINTREE ST DUNNELLON, FL- 34431","$245,054.66","$127,410.00","$245,054.66",381152
2026-04-18T20:15:27,NEW,422025CA001645CAAXMX,05/11/2026 11:00 AM ET,"2207 NE 16TH CT OCALA, FL- 34470","$38,541.15","$30,363.00","$38,541.15",606651
2026-04-18T20:15:27,NEW,422023CA002257CAAXXX,05/12/2026 11:00 AM ET,"501 NW 125TH AVE OCALA, FL- 34482","$139,375.52","$39,830.00","$139,375.52",530379
